Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,split,metadata_csv,label,media_path,media_folder,wav_path
944,"Oh, that's good. Maybe he'll hear you and pull the cord.",Chandler,anger,negative,89,1,2,6,"00:12:06,767","00:12:10,562",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia89_utt1.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/f244d9a515bdbc9a0bf85473d18b3583.wav
945,Stop the bus! Wait! Wait! Wait!,Joey,fear,negative,89,2,2,6,"00:12:10,730","00:12:15,525",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,fear,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia89_utt2.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/ac75cdcbcd52ec02baa911e2bc471d50.wav
946,Are you sure he didn't break it because it really hurts?,Monica,neutral,neutral,89,3,2,6,"00:12:20,990","00:12:23,408",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia89_utt3.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/c0cc11f95c4de8a5378b88c94dd33801.wav
947,"No, it's just a good bone bruise. And, right here  is the puncture wound from your ring.",Doctor,neutral,neutral,89,4,2,6,"00:12:23,576","00:12:30,749",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia89_utt4.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/8dd222b52792d5047ad7a7ed1f50833a.wav
948,"Oh, I'm sorry, I'm really sorry.",Ross,sadness,negative,89,5,2,6,"0:12:32,293","0:12:34,685",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,sadness,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia89_utt5.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/95c96af5cdf3a70c1e2077e9458d1a04.wav
949,Sorry.,Ross,sadness,negative,89,6,2,6,"0:12:34,685","0:12:35,144",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,sadness,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia89_utt6.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/045bac96260c57c9e8097c4bfe45e841.wav
950,Sorry!,Ross,sadness,negative,89,7,2,6,"0:12:35,144","0:12:35,290",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,sadness,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia89_utt7.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/d2035535baaa87371c16c081ffc74526.wav
953,I got my s's back!,Ross,joy,positive,89,8,2,6,"00:12:36,839","00:12:40,467",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,joy,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia89_utt8.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/607c7e1a48d22211d85b22810fab9ee7.wav
954,Which we can celebrate later.,Ross,neutral,neutral,89,9,2,6,"00:12:41,177","00:12:43,803",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia89_utt9.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/0253edeb27e4fdbd73983ccff2c120c1.wav
955,Celebrate.,Ross,neutral,neutral,89,10,2,6,"00:12:44,430","00:12:46,514",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia89_utt10.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/a0da7db17d7137ca1c529afdc9d3d4ae.wav
956,"Ok, Paulo, why don't you just go get dressed, and then you be on your way, ok, bye-bye.",Rachel,joy,positive,90,0,2,1,"00:11:02,536","00:11:08,208",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,joy,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia90_utt0.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/a47820f07e433a34dd951a26b3bf86f8.wav
957,"Rachel, how did this happen?",Monica,neutral,neutral,90,1,2,1,"00:11:09,418","00:11:11,044",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia90_utt1.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/546c524980c6745e842b9a7928f01144.wav
958,"I don't know, I just kinda ran into him last night.",Rachel,fear,negative,90,2,2,1,"00:11:11,212","00:11:13,546",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,fear,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia90_utt2.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/69ac208fc303e31a140a8bc7c818c57f.wav
959,Where?,Phoebe,neutral,neutral,90,3,2,1,"00:11:13,714","00:11:15,090",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia90_utt3.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/68f113d820e53607bc1d59485744e5ea.wav
960,At his apartment. Is this juice?,Rachel,neutral,neutral,90,4,2,1,"00:11:13,714","00:11:16,800",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia90_utt4.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/e621e86856d3a7573a104cea15c1f750.wav
961,"Whoa, whoa. And the fact that you dumped him because he hit on Phoebe?",Joey,anger,negative,90,5,2,1,"00:11:17,426","00:11:21,179",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia90_utt5.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/3f652691e42d6655ffb5b38677ce044c.wav
962,"Oh God, I know I'm a pathetic loser.",Rachel,sadness,negative,90,6,2,1,"00:11:21,347","00:11:24,474",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,sadness,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia90_utt6.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/c2cab0080e5341c3bdecb2d61fab7ee9.wav
963,"I licked my arm, what?",Phoebe,surprise,positive,91,0,2,2,"00:09:10,633","00:09:12,425",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,surprise,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia91_utt0.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/8a74342380353f57b91d215cde9f858b.wav
964,It's breast milk.,Ross,neutral,neutral,91,1,2,2,"00:09:12,593","00:09:14,928",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia91_utt1.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/af6468595d91219c04bee5723eeed97f.wav
965,So?,Phoebe,neutral,neutral,91,2,2,2,"00:09:15,096","00:09:16,346",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia91_utt2.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/646e93558091c5a38aac8009260f93ca.wav
966,"Phoebe, that is juice, squeezed from a person.",Rachel,neutral,neutral,91,3,2,2,"00:09:16,514","00:09:20,600",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia91_utt3.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/d5062f9b1a2cca60a89f067519f662dc.wav
967,What is the big deal?,Joey,anger,negative,91,4,2,2,"00:09:21,435","00:09:24,229",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia91_utt4.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/048547cbfa1b5bcea15637a0f0bd9989.wav
968,What did you just do?,Chandler,surprise,negative,91,5,2,2,"00:09:25,815","00:09:27,440",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,surprise,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia91_utt5.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/a2868c3d54b3043915735ce9eaa1e49f.wav
969,"Ok, would people stop drinking the breast milk?",Ross,disgust,negative,91,6,2,2,"00:09:29,485","00:09:32,904",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,disgust,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia91_utt6.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/09ff35948e41d80a564c461ee568c693.wav
970,You won't even taste it?,Phoebe,neutral,neutral,91,7,2,2,"0:09:34,407","0:09:36,329",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia91_utt7.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/094f92ba693f84bf2c922084f23a99a3.wav
971,No!,Ross,disgust,negative,91,8,2,2,"0:09:36,329","0:09:37,373",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,disgust,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia91_utt8.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/2f864b4162d6dfd311ec58f38f3057d0.wav
972,Not even if you just pretend that it's milk?,Phoebe,neutral,neutral,91,9,2,2,"00:09:37,493","00:09:39,703",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia91_utt9.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/50f91bdd90a9ba0843c7088e0b7fedeb.wav
973,Not even if Carol's breast had a picture of a missing child on it.,Ross,disgust,negative,91,10,2,2,"00:09:39,870","00:09:43,206",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,disgust,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia91_utt10.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/917459dee911eb37e4260512e26a4bbd.wav
974,Aww!,All,surprise,positive,92,0,6,11,"00:12:03,764","00:12:05,181",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,surprise,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia92_utt0.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/3df6fb55ea2545c5264c6433a40dc9bb.wav
976,"Hey Pheebs, could you please not put your feet up on my newold sheet?",Ross,disgust,negative,92,1,6,11,"00:12:11,564","00:12:16,735",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,disgust,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia92_utt1.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/7f909879b56e7add1effc0fd7bd4e22d.wav
977,Oh sure!  Noo!,Phoebe,joy,positive,92,2,6,11,"00:12:17,278","00:12:18,778",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,joy,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia92_utt2.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/32d49bdd8266e780a7640e3f99d9d734.wav
978,Ohh!!,Rachel,surprise,negative,92,3,6,11,"00:12:18,946","00:12:19,988",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,surprise,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia92_utt3.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/7e7a2c3464d2d6ea427f5d4dfb3969cf.wav
979,My apothecary table!!!,Ross,surprise,negative,92,4,6,11,"00:12:20,156","00:12:21,958",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,surprise,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia92_utt4.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/ef199bee14102ee303f3dd59995fe374.wav
980,What?!,Phoebe,surprise,negative,92,5,6,11,"0:12:22,658","0:12:23,326",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,surprise,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia92_utt5.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/afa5c99e27cb33664818618ca68f17f2.wav
982,Noooooo!!,Rachel,fear,negative,92,6,6,11,"0:12:23,326","0:12:24,798",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,fear,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia92_utt6.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/30a3e4addaf7634c6786567fb5ee7745.wav
983,"Ross, where did you get this?!",Phoebe,surprise,negative,92,7,6,11,"00:12:25,619","00:12:28,747",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,surprise,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia92_utt7.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/867def3fd79d3f0f777651dc2524a159.wav
985,"Oh my God, Phoebe,",Rachel,anger,negative,92,8,6,11,"00:12:31,375","00:12:33,251",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia92_utt8.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/daa3cdc32b8044804e8f088fa1b76e9a.wav
986,"Wow! Oh my God, well if theyve ripped off our table ours must be much more than one and fifty dollars!",Phoebe,anger,negative,92,9,6,11,"00:12:39,175","00:12:45,513",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia92_utt9.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/0718089bfc6fba9f29fad9bdbe1678ea.wav
988,Well this doesnt even smell like opium.,Phoebe,disgust,negative,92,10,6,11,"00:12:47,641","00:12:50,018",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,disgust,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia92_utt10.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/72e9f77de2c6124ee86f51fcf78e4730.wav
989,"Of course not, it smells like wine, which you spilled! And thanks for wrecking my sheet by the way.",Ross,anger,negative,92,11,6,11,"00:12:50,186","00:12:55,356",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia92_utt11.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/af57d2c9006b08048d6718fab4f3860f.wav
990,How is she?,Rachel,sadness,negative,93,0,2,1,"00:15:03,402","00:15:05,028",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,sadness,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia93_utt0.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/e2a6e8e5428bce77e0708f39876ecc87.wav
991,"It's too soon to tell. She's resting, which is a good sign.",Phoebe,neutral,neutral,93,1,2,1,"00:15:05,696","00:15:11,367",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia93_utt1.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/81bb400a5f2d316033031db5bf15155a.wav
992,How's the hair?,Ross,neutral,neutral,93,2,2,1,"00:15:12,703","00:15:15,288",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia93_utt2.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/c668b34f3a04c5fcdc8a381a9036c088.wav
993,"I'm not gonna lie to you, Ross, it doesn't look good.",Phoebe,sadness,negative,93,3,2,1,"00:15:12,703","00:15:17,206",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,sadness,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia93_utt3.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/8358e6a5bf83fd531961545d1330ba2b.wav
994,"I put a clip on one side, which seems to have stopped the curling.",Phoebe,neutral,neutral,93,4,2,1,"00:15:19,084","00:15:22,295",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia93_utt4.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/acd9acb029974111075ae24152ca103d.wav
995,Can we see her?,Joey,neutral,neutral,93,5,2,1,"00:15:24,173","00:15:25,298",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia93_utt5.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/4c51f1e025a9318fd695574e86ac2476.wav
996,"Your hair looks too good, I think it would upset her. Ross, why don't you come on in.",Phoebe,sadness,negative,93,6,2,1,"00:15:25,883","00:15:31,387",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,sadness,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia93_utt6.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/4472636c7773ac52689a28b6792c3932.wav
998,How're you doing?,Joey,sadness,negative,93,7,2,1,"00:15:38,479","00:15:40,980",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,sadness,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia93_utt7.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/c0d2972c1561ca6a2f496dbace0dceed.wav
999,Of course the packaging does appeal to grown-ups and kids alike.,Chandler,neutral,neutral,94,0,2,2,"00:13:10,331","00:13:13,708",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia94_utt0.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/b6645305ec06db02327b2f0bdd3a6c40.wav
1000,"Ross, you're being silly. I've tried it, it's no big deal. Just taste it.",Carol,joy,positive,94,1,2,2,"00:13:15,920","00:13:21,549",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,joy,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia94_utt1.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/2dbbba6598a88f151e0254eb1dfeedc9.wav
1001,That would be no.,Ross,disgust,negative,94,2,2,2,"00:13:21,717","00:13:23,551",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,disgust,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia94_utt2.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/3c52d20c09f23024710be4dab3209c7d.wav
1002,Come on. It doesn't taste bad.,Phoebe,neutral,neutral,94,3,2,2,"00:13:24,345","00:13:28,306",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia94_utt3.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/40be0bb2e89db3b1106bb4bdb02cec96.wav
1003,"Yeah, it's kinda sweet, sorta like, uh...",Joey,neutral,neutral,94,4,2,2,"00:13:28,474","00:13:31,392",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia94_utt4.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/cf4dfba14825d052ac3285a3b5b373b9.wav
1004,Cantaloupe juice.,Susan,joy,positive,94,5,2,2,"00:13:31,560","00:13:33,686",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,joy,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia94_utt5.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/a76a025f5f51929f851a6df76519c509.wav
1005,Exactly.,Joey,neutral,neutral,94,6,2,2,"00:13:33,854","00:13:35,396",dev,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/dev_splits_complete/dia94_utt6.mp4,dev_splits_complete,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/5144b6b2547d54e738b41cdf51838678.wav
